content,score,leia_score,leia_incoerente,sentiment
"Sou prime há muitos anos, gosto dos preços e das promoções mas tem 2 coisas q deixam à desejar no quesito segurança; 1° as entregas: são feitas à um vizinho q eu não conheço, e mesmo eu tendo dito q só entregue em horário comercial de segunda à sábado, eles estão entregando no domingo e em horário absurdamente sem noção (hj por exemplo chegou um pacote 7h da manhã!). 2° forma de pagamento: essa pagamento em 1 clic me deixa muito insegura. Até mesmo uma criança pode pedir várias coisas no app.",2,0.4295,False,1
"Gosto muito de comprar na shopee, app é muito bom, nunca tive problemas com minhas encomendas. Sempre que tenho dúvidas de alguma coisa entre em contato com o vendedor. Uma sugestão que acho que ajudaria quem tem um pouco de pressa na entrega ter a possibilidade de ter entrega Full, as vezes o prazo é um pouco longo, mas de resto amo comprar aqui.",5,0.0387,False,4
"O ruim é que na pesquisa, quando clicamos em um anuncio e volta para a pesquisa nao volta par ao produto aonde parou. Volta para o começo da lista.. aí tem que ficar procurando toda vez o produto aonde parou. Perdi uma conta por vender um produto a baixo do preço deles. Antigamente ML era o lugar mais barato que tinha. Agora tá mais caro que o normal.",3,-0.836,False,2
"A plataforma é boa, os produtos, desconto.. porém o que deixa a desejar é a parte principal das entregas. Infelizmente as atualizações sem precisão de horários pré estabelecidos dificulta a vida de quem precisa trabalhar e se programar. Em compensação o Mercado Livre antes das entregas informam os horários previstos, o que auxilia para receber. Uma pena, desinstalando o aplicativo pois a frustração é maior que os benefícios",1,0.3818,False,0
"Péssimo, você não consegue finalizar as compras. Você coloca todos os dados de endereço que não é reconhecido. Exemplo (moro em uma avenida e eles ficam pedindo o número da rua, sendo que o CEP, O próprio app reconhece). Trava no endereço e você não consegue avançar botão avançar para finalizar a compra. Muito ruim.",1,-0.6369,False,0
"A Qualidade de alguns tecidos não é muito boa. Os tamanhos, raramente acerto. Os prazos de entrega são sempre conforme o previsto. Outros artigos, de casa, automóvel, animais, etc. são sempre de boa qualidade, e têm um leque grande de artigos muito jeitosos.",3,0.765,False,2
"Já é a terceira compra que realizo com a Amazon que escolho o produto, pago e acompanho o pedido que foi expedido, liberado, na transportadora em seguida em trânsito porém não entregam ... Não esclarecerem o motivo. Sou reembolsado porém o que chama a atenção é que o mesmo produto muda de preço alguns com 200% reajuste, isso é correto? Trata-se de golpe ? PROCON tem que investigar essa prática cremosa, estou certo que várias pessoas passam por isso. Amazon vocês estão praticando crimes e um dia",1,-0.9054,False,0
"A Temu tem bastante variedades de coisas lindas e novas, mais eu queria poder escolher só um item ou dois para comprar, o limite tem que ser acima de 100 reais eu acho caro pagar até 100 reais, tem gente que não acha necessidade de pagar tudo isso ou comprar bastante, as vezes a gente só quer um item ou dois no máximo, não pegar um monte de item e pagar 100 reais, por favor coloquem a possibilidade de a gente comprar item de um ou dois no máximo rosto implorando",3,0.5106,False,2
"Fiz uma compra parcelada e lançaram o valor a vista. Tentei o cancelamento não consegui, devolução não tem como por enquanto pq o produto ainda não chegou. Me disseram pra pedir o cancelamento de entrega nos correios, mas não consigo concluir pois só quem enviou pode cancelar. Estou tentando falar com alguém mas não consigo contato, sempre que peço ajuda entra no automático sempre com as mesmas opções. Vou ter que cancelar pelo banco, o que pode prejudicar minha evolução de crédito.",3,-0.8422,False,2
"Além dos produtos chegarem com atraso, não vieram de acordo com o anúncio. Comprei pela informação toalha de banho e recebi toalha de rosto. Embaixo da escrita toalha de banho, tinha a informação de tamanho, mas acabei não percebendo. Importante colocar o nome correto do produto.",2,-0.0129,False,1
"Não é tão barato assim, compensa comprar mais na Shoopee, talvez pro gringo que compra em dólar compensa. E sobre os itens grátis, que humilhação hein? Falta 10 centavos pra eu conseguir e simplesmente é impossível, é mais fácil comprar logo, sistema totalmente ridículo e não é assim que você prende o consumidor no app, tá mais fácil afastar por que o concorrente é mais barato e vantagens da Temu não são atrativas. Já nem vou comprar mais ......app horrível",1,-0.7783,False,0
"Muito bom o APP... Eficiente, rápido e confiável...",5,0.875,False,4
"Vi um comercial falando de um controle gamesir era gratuito, ao acessar o aplicativo falou que eu não podia pois era apenas para novos usuários, sendo que nunca usei o aplicativo! Nunca fiz compra nenhuma e foi minha primeira e última experiência! Tudo mentira e propaganda enganosa!",1,-0.9198,False,0
"Adoro comprar na shopee mais ultimamente está deixando muito a desejar com as entregas além de ficar trocandoa data esta tendo vários atrasos sem contar que muitas vezes os pedidos ficam por vários dia no mesmo lugar,por exemplo comprei umas lembrancinhas para o meu chá de bebê início de dezembro pois o chá seria no dia 12 de janeiro aí a data de entrega estava para até dia 5 de janeiro depois mudou para o dia 17 e agora alterou novamente para o dia 5 de fevereiro isso chega ser palhaçada",3,-0.8271,False,2
"O melhor site de compras do Brasil, com os maiores e melhores fornecedores, a entrega mais rápida e eficaz e com toda segurança, troca garantida para todos os produtos ou a devolução do seu dinheiro, bom para quem compra e para quem vende... Mas fica um pouco a desejar em suas cobranças, pelo mercado crédito, faturas já pagas e ficam cobrando, e apesar de tentarmos subir de nível, quem mora no norte não tem direito ao frete grátis, vejo isso como descriminação e não problemas do correios...",2,-0.5499,False,1
Só não dou mais pontuação pois nas publicidades que fazem no instagram calha-me inumeras vezez que tenho artigos grátis (mais que um) e diz para abrir na aplicação (que eu já tenho) no entanto quando entro não consigo obter a oferta. E muitas vezes vou redirecionada pelo link do insta e nada. É uma publicidade enganosa para obter mais likes o que considero injusto.,2,-0.886,False,1
"Tirando que alguns entregadores deixam a encomenda jogada no quintal,o marketplace em si oferece muita variedade e preço diversos, e quando há problemas ou devolução com compras é muito simples resolver. Melhorou muuuito!",4,0.126,False,3
"Até semana passada era o melhor aplicativo do Mundo, comprava absolutamente tudo nela tudo msm,de 7 a 10 compras mensais,mais infelizmente desinstalei o aplicativo hj devido eles tirar a forma de pagamento por cartão de crédito,pra obrigar os usuários a usar esse parcelado direto com eles ( juros altíssimo) . Voltarei a usar mercado livre e Aliexpress.",1,0.296,False,0
"Vcs conseguem piorar sempre o app. Não sei como pode, a área de TI aprovar um trabalho desse. Era bom no começo agora está HORRÍVEL. Para quem é líder na América do Sul está muito aquem o app. Querem infeitar é só da errado. Agora mesmo fui procurar um autofalante para o carro e tem que dar uma volta gigante para achar, é quando a gente chega os anúncios estão confusos. Enfim péssima navegação.",2,-0.9191,False,1
site muito bom para fazer compras e o melhor ótimas promoções rosto risonho !,5,0.6588,False,4
"Não tenho do que reclamar, moro no interior do RS e faço a maioria das compras pelo app é muito bom e confiável, já tive problemas com produtos mas reembolsaram certinho, as datas são dentro do prazo, uso o app há mais de 2 anos e não tenho do que reclamar até o momento. A compra, pagamento e envio tudo ok, as vezes tranca aqui na minha própria cidade mesmo e demora a chegar aqui em casa mas é ok com certeza isso é de menos",5,-0.3291,False,4
"Eu não tinha problemas com as minha compras, mas esses dias eu já perdi três objetos que eu comprei. Sempre mostrava como se fosse eu tivesse recebido o pacote, mas eu não recebi nada. O pior é que quando mostra que o pacote foi entregue à noite. Eu acho que seria melhor os entregadores entrassem em contato com a pessoa antes de entregar! Porque se não for assim, tem pessoas se passando por você para levar a compra que você comprou!! Levar não, roubar o que você comprou! Eu espero que resolvam!",3,-0.9121,False,2
"Segunda vez que compro um box de livros e ele vem amassado, vocês precisam ter uma atenção maior a isso, está vindo em pacotes ao invés de caixa, oque acaba danificando o produto durante o envio, até de o sistema de acompanhamento do pedido nunca informa exatamente a cidade que o produto está, sempre manda que está na transportadora, enfim se puderem ter uma atenção maior ao envio de livros agradecemos...",3,0.6808,False,2
"muitas ofertas , mas para usufruir das recompensas abriga a gastar muito dinheiro. para ter direito as recompensas. nao é preciso tanto.",3,0.5719,False,2
"Promoções sem sentido..algumas são farsa como um produto que vale 30 reais, anunciam por 500 e está em ""promoção"" por 33 reais. Os games com cupons de descontos altos, é só uma jogada que ludibria quase sempre. No fim das contas paga mais um pouco q nos concorrentes anunciando desconto de 1500 reais em produtos q não valem 200 na realidade. Então, parem de mentir, mais transparência! Esse fluxo de roleta..escolher presentes numa relação que não pode pesquisar, e já cai em outra roleta. Ruim",2,-0.8748,False,1
"tive uma experiência muito negativa com o seguro de celular do mercado livre, somente duas opções de pagamento de franquia, sendo em cartão crédito e débito somente pelo cartão caixa. Tentei efetuar o pagamento sempre negando, somente uma semana depois consegui, uma simples franquia.",1,0.4588,False,0
Obrigada! Muito satisfeita com os pedidos virem todos juntos maravilhosos minha primeira compra demorou por causa da distância mas satisfeita produtos bons de qualidade isso que importa é suas promoções o preço convei ao produto muito bom amei ! Parabéns a vcs ! Obrigada!,5,0.9075,False,4
"O aplicativo em si é bom. Mais vlh, a pessoa compra bastante , e ai da um ano ela perde os pontos que ganhou com a compra?! Dee vdd isso acabo com o aplicativo... Eu mesmo deixei de comprar em outros lugares por conta doq os pontos proporcionam.. Comprei muita coisa pelo mercado livre, muita msm. E nao acho justo perder os pontos por conta de que vai virar o ano... Pra mim essa é uma parte pessima no mercado livre",2,0.3595,False,1
"MercadoLivre está muito caro ultimamente tanto pra comprar tanto pra vender , fora a forma de entrada quando vc vende , só compensa vender se for uma quantidade , passou disso mercado livre acaba lucrando mais que o próprio vendedor , tem Platafomas melhores , para venda e comprars , shope que dá cupons de descontos bem melhores e muitas entregas grátis e formas de parcelamento melhores , mercado livre já foi bom hoje em dia , não mais , fora os golpes que a plataforma ignora.",1,0.4588,False,0
Aplicativo autodidata; navegação fácil e objetiva Parabéns!,5,0.7959,False,4
As minhas compras da temu tem sido muito boas muita coisa bonita e boa só o que acaba com a credibilidade da temu são os jogos que supostamente dao prêmios estou a quatro meses jogando e não ganhei nada eles podiam dar coisas baratinha mas se dessem isso seria bom,3,0.8591,False,2
"Eu amava comprar na Shein, a maioria das minhas roupas são tudo da Shein, mas mudou a transportadora e colocaram como entregue, mas nunca recebi minha encomenda. Foi muito difícil de conversar com eles para devolver meu dinheiro no cartão, me frustrei muito com isso, demorei mais de semana para conseguir conversar. Vocês eram maravilhosos, por favor melhore nisso urgente!",3,0.4482,False,2
"Eu estou tendo uma experiência muito ruim com o app, pq não é a primeira vez que eu compro e não chega os meus pedidos, no começo do ano foi até bom, mais depois foi avacalhando, pq eu comprei e veio faltando e o último pedido nem se quer chegou no meu endereço, e ninguém me dá um posicionamento, estou trocando de app para a concorrência!!",3,-0.7256,False,2
"""Adoro o aplicativo Shopee! Ele tem de tudo, desde eletrônicos até roupas e utensílios para casa, tudo por preços super acessíveis. A plataforma é fácil de usar, com uma navegação simples e intuitiva. Além disso, as ofertas e descontos são incríveis, tornando a experiência de compra ainda melhor. A entrega é rápida e sempre dentro do prazo. Com certeza, um dos meus aplicativos de compras favoritos! Super recomendo!""",5,0.9564,False,4
"Amazon já foi boa, hoje em dia não tem atualizações no site sobre o rastreamento da compra, produto é extraviado e não chega na data correta, uma burocracia danada pra cancelar uma compra que nem sequer chegou na sua residência. É péssimo comprar um produto pensando que vai chegar tudo direitinho e o produto demora muito tempo pra ser concluído, vergonha alheia estão passando. Shopee e outros apps estão dando banho na Amazon.",1,-0.6249,False,0
"No pagamento via cartões digitais, o processamento pela loja é muito demorado, às vezes leva horas, acredito que o principal sentido destes cartões é a segurança, assim que o pagamento é feito imediatamente esse cartão é bloqueado pelo cliente por segurança, mas na Amazon isso é difícil pois o pagamento de uma compra demora muito p/ ser lançada no cartão e assim não é possível bloquea-lo até que isso ocorra, só tenho esse tipo de dificuldade na loja/app da Amazon, seria possível melhorar isso?",4,0.2263,False,3
"A primeira compra tem 20 reais de desconto, entretanto, como eu demorei para realizar o pinx (apenas 30 minutos para pagar) cancelaram a minha compra e eu perdi o cupom rosto furioso rosto furioso rosto furioso rosto furioso rosto furioso rosto furioso rosto furioso acho uma pouca vergonha isso, nem cheguei a comprar",1,-0.2732,False,0
Aplicativo ruim dms me falaram que era boa a Amazon mas meu amigo minha 1 e última compra comprei um celular dia 8 de janeiro e não chegou ainda fora a previsão e pra chegar dia 1 de fevereiro serio horrivel demora horrores nem a shoppe demora tanto e um descaso com o consumidor serio horrível as atualizações são toscas quase não tem nada de onde estar seu produto e inclusive tudo nesse app e ruim imterface tosca horrível se eu pudesse dava nota negativa não usem,1,-0.989,False,0
"Fiz minha compra hoje, a experiência não foi muito boa, foi péssima, depois da confirmação da compra, não te deixa entrar na conta, porque está analisando, e não tem outro meio de comunicação. Agora é esperar 24 horas pra liberar acesso, horrível a experiência com esse app. Espero que a entrega seja melhor.",2,-0.5423,False,1
"As datas de entrega nunca é correta e sempre aumenta. Exemplo: você vai comprar algum produto e verifica a data de entrega e diz 17/01/2025. Quando efetua o pagamento e você vai consultar, ja muda para 30/01/2025. Não cumpre os prazos! Se for cancelar o pedido, a plataforma não autoriza alegando que o pedido já foi faturado e não pode ser cancelado.",1,-0.69,False,0
"Inicialmente o app era muito bom, depois de algumas atualizações começou a ficar instável e não carregar páginas, mas o auge foi que pela segunda vez eles me deram um prazo de entrega e simplesmente mandaram o produto para cidades erradas e ao invés de entrar em contato comigo ficaram alterando o prazo de entrega do produto para mais de 10 dias do prazo inicial informado!! Absurdo, pior ainda é que não tem como reclamar com eles ou falar com a transportadora durante o processo..",1,-0.9611,False,0
"Sou deficiente visual e uso aplicativo há muitos anos, recentemente precisei falar com os administradores pois fizeram uma atualização que impossibilitava o uso do aplicativo por conta da deficiência, ficou muito difícil fazer a navegação, porém, contato com a equipe responsável e o problema já foi resolvido em menos de um mês,",5,0.4019,False,4
"aplicativo ótimo, eu e minha mãe sempre compramos na shein, até hj n tivemos nenhum problema! mas tenho que relatar algo que me incomoda um pouco no aplicativo: as vezes as fotos das avaliações não carregam! n é sempre, mas acontece. fora isso o app é perfeito e as moedas ajudam muito a economizar!!",5,-0.4446,False,4
"Achei o aplicativo interessante, ainda mais as plataformas de jogos que tem para conseguir itens grátis de seu gosto que você pode escolher na loja. Um dos problemas que achei, foi o preço de várias coisas. Bom... não é para exagerar também, mas tem coisas que em algumas outras lojas é bem mais baratos. Sem contar também as várias ofertas que vivem aparecendo, por exemplo: ""ganhe 10 itens de graça"", assim que você escolhe os 10 itens, aparece que vc tem que pagar 4 para levar os 6 de graça.",4,0.8201,False,3
"Este ano pela primeira vez comprei todo meu material escolar pelo site, chegou em menos de uma semana e um dia antes do prazo estabelecido. Os preços são Ótimos e a qualidade dos produtos também. Não tem nem comparação e comprar na loja física, é muito melhor, sem dor de cabeça... A partir de agora todo ano irei comprar assim.",5,-0.3818,False,4
"Já faz um tempinho que só compro na shopee. brilhos Eles melhoraram muito as entregas! Está chegando tudo rápido, não tive problemas com avarias. O aplicativo é fácil de usar. Uma ressalva ... aviso Precisam colocar mais cupom de frete grátis rosto expressando desagrado e ter mais desconto com as moedas rosto segurando as lágrimas. Agora eles estão dando crédito (fiquei passada rosto risonho com gota de suor). Já testei, comprei 3 produtos e veio tudo certinho, já paguei e deu tudo certo! Vi que eles também estão disponibilizando empréstimo (não testei esse método ainda).",4,0.7494,False,3
"Decepcionada (novamente) Estou tendo muitos problemas com a Amazon desde minha antiga conta (cancelei ela pq era sem condições). Pedidos com mais de 1 semana de atraso; péssimo rastreador. Costumava chegar livros e outros produtos em 4 dias, no máximo. Agora, é um mês para chegar 1 livro. Estou muito desapontada, infelizmente terei que cancelar minha conta, o serviço de entrega está terrível.",2,-0.9186,False,1
"a melhor aplicação de sempre super eficazes em tudo, desde embalamento, organização eficácia, serviços rápidos tudo 5*",5,0.7783,False,4
"A shein é ótima, dá para comprar muitos estilos de roupas lá, mais só não vou dá 5 estrelas, porque poderia ter jogos para nós conseguir ganhar pontos mais fáceis, nem sempre as lives dá pontos para gente, e nas maiorias das vezes queremos comprar algo, mas queremos ter mais descontos com os pontos só que não dá, pq nem sempre conseguimos muitos pontos fáceis. Mas tirando isso eu amei a shein, estou fazendo muitas compras na shein.",4,-0.4404,False,3
"Era uma opção que desse para comprar vários produtos juntos, na mesma compra, mas que desse para enviar para endereços diferentes, especificando para qual entre cada produto iria. Também seria muito bom a opção de compra coletiva, tipo uma vaquinha, onde cada um iria ficar responsável por da tal valor e quando todos pagassem, o produto seria comprado e juntando com a opção de poder enviar para endereços diferentes, ficaria MUITO top!!!",4,0.6933,False,3
"Amo comprar na shopee, mas tem algumas coisas que poderiam ser melhoradas. • Poderia ter filtro para compras com entrega "" via correio "". • No ato da compra poderia informar a transportadora que vai fazer a entrega. Não é informada nem depois que compra, a gente fica esperando o entregador entrar em contato. Digo isso, pq algumas transportadora é de mais fácil acesso onde moro. Outras mais difícil.",4,-0.3919,False,3
"Vocês estão sempre a actualizar a aplicação, mas nunca mais criam a opção do modo escuro (dark mode). Enfim...",2,0.0,False,1
"Esta é a primeira de muitas compras que irei realizar com a TEMU! Todos os meus pedidos chegaram em ótimo estado de conservação e dentro do prazo estimado! Estou apaixonada por todos os meus produtos e são de ótima qualidade! Não tenha dúvidas, recomendo com certeza! Abraço rosto abraçando rosto mandando um beijo",5,0.9112,False,4
"O uso do cupom de frete grátis deveria ser automático, se o cliente bobiar nesse momento acaba pagando o frete, foi meu caso, foram vários itens e paguei quase o dobro do valor. Impossível Cancelar a compra depois de paga.",3,0.0865,False,2
"Venho aqui porque desde de ontem que dois pedidos estão com status de entregue, mas não recebi e verifiquei meu endereço está correto. Já comprei outras vezes e recebi neste mesmo endereço, porque desta vez deu errado. Antes de entregar um pedido deve confirmar a identidade da pessoa.",2,-0.7876,False,1
"A parte de logística e horrível, você compra e as coisas vão para em outro lugar pode comprar até perto de casa vai para um lugar nada a vê depois vem de novo onde estava, aí fica parado por dias, leva mais de 10 dias para vc conseguir receber. Fora que vc não consegue cancelar pq fica bloqueado e toda hora eles alteram a data de entrega.",1,-0.9451,False,0
"Aplicativo horrível, te aplica golpes mais do que o Lula no Brasileiro! Horrível, fica mostrando uma roleta ridícula a cada 10 seg e não tem opção de tirar a roleta! Além de fazer publis falsas na internet! Péssimo.",1,-0.9357,False,0
"Alguns bugs foram resolvidos, isso é ótimo! A navegação pelo app está mais fluída. Mas ainda não há modo escuro. Uma sugestão seria a opção de poder gerar um PDF de uma lista de desejo, seria um diferencial interessante para compartilhar com alguém que queira me presentear. Outro ponto: não entendo o porquê do ""adicionar à lista"" ser tão escondido (poderia ser um botão mais chamativo), e qual a diferença dele para o coração? Também sinto falta de uma simulação de frete.",3,0.5707,False,2
"Nota 2 pra não dar 1. Entregadores dizendo que não conseguiram entregar mesmo nós estando em casa o dia inteiro, produtos com selo de frete grátis e na hora da compra tem frete, limite de 3 produtos ""sem frete"", e enquanto o Mercado Livre libera 9 reais de cashback nas compras, a Shopee nos dá uma mísera moeda de 1 centavo, ridículo isso. E sobre a entrega, eles te dão uma esmola de 10 reais de pedido de desculpas, mas pra você usar, precisa gastar 50,00",2,0.2382,False,1
"Uma dica, facilitaria muito para quem trabalha durante a semana ter uma opção no app de receber a encomenda apenas no sábado. Normalmente, a gente que trabalha tem que colocar um endereço de um conhecido porque não pode pegar a encomenda e isso é chato.",3,-0.5994,False,2
"O vendedor não enviou o pedido, dei prazo adicional e nada de enviar! Simplesmente o Mercado Livre cancelou a compra! O vendedor continua divulgando o produto com o mesmo valor e estoque disponível! E o vendedor não vai ser punido??? Estou muito insatisfeito! Queria muito esta mercadoria!!! O vendedor não cancelou a nota fiscal ainda...",1,-0.8723,False,0
"Boa noite ainda não consegui fazer la compra. Já tentei varias vezes e não acederam as minhas compras. As compras excediam o máximo que pediam. Eu posso pagar pelos CTT ou no ato da entrega. Mas nunca enviaram as minhas encomendas. Por varias vezes que isto aconteceu. Tenho sempre feito compras por one-line e sempre faço assim. Se me derem o bonos que me calhou agora ok, ok. Mas estao a lidar com uma pessoa muito honesta, e muitíssimo transparent. Eu própria não quero que isso aconteça dess.",5,0.1655,False,4
"Eu recebi a tábua de passar rasgada, entrei em contato no app e me pediram.pra ir a um determinado lugar pra fazer a devolução ,o local não existe , fui em outro endereço com uber pra não ter.problema pois no primeiro HAVIA IDO A PE PRA NÃO GASTAR SOB UM SOL DE 33°C. No segundo local que mostrava no app era avenida Brasil ,pedi um uber pra ir até lá, mas o local não existia . Entrei em contato com a empresa e a mesma me informou que era em outro município. Me fizeram de palhaça .",1,-0.6447,False,0
"Eu tenho gostado bastante do aplicativo. É de fácil navegação, abre rápido, boas fotos, vários tamanhos e muitas opções, mas o que eu mais gosto é poder ver as compras quando chegam a casa de cada pessoa e vestidas em diferentes tipos de corpos e as opiniões sobre os produtos, isso torna mais fácil a compra. O que faz falta é provador virtual: que você coloca todas suas medidas, altura, peso e ele te sugere o tamanho ideal de acordo com as medidas de cada peça!",5,0.9412,False,4
O aplicativo é bom mas oas presos das coisas são muito autos.,5,0.2263,False,4
"Muitas opções de produtos, comunicação permanente de novidades e promoções. No entanto necessário muita atenção nas operações. As opções se apresentam em letras muito pequenas e os campos nem sempre se apresentam o que faz cometer erros ou não aproveitar oportunidades de desconto e bônus. Mas no geral vale muito a pena.",5,-0.296,False,4
"Nunca tinha comprado, fui na onda dos outros, comprei várias coisas, passado mais da uma semana, comecei a receber mensagens informando dos cancelamentos. Uma frase que eu sempre ouvi da minha mãe é: ""Quem não tem competência, não se estabelece."" Detestei e nunca mais voltarei a usar. Por isso o MercadoLivre é e sempre vai ser o melhor. Paguei no pix e estão me dando o prazo de 20 dias úteis para me reembolsar. Muito ruim!!!",1,-0.5962,False,0
"A minha experiência ainda é curta, mas do que recebi gostei de quase tudo. Apenas achei o fio um bocado curto e, quanto à carteira, achei-a de má qualidade. Tudo o resto foi aquilo que esperava e gostei. Aconselho os prováveis próximos compradores que analisem bem os produtos. Há muita variedade de artigos, e por isso é fácil obter o que pretende, e ficar satisfeito com as compras. Esta app é uma boa escolha.",4,0.9817,False,3
"Melhor app na minha opinião, sou fã de carteirinha, assino o Amazon prime que custa apenas 10R$ mensais e tenho diversos benéficos. Streaming de músicas, séries e filmes, frete grátis em diversos produtos, mesmo que custando barato. Eu por exemplo já paguei 2 R$ em uma chave de fenda e brocas e chegaram em casa rapidinho com frete grátis, somente para quem era prime, .eu caso. Vale muito apena...",5,0.4019,False,4
A aplicação está muito bem desenvolvida. Muito intuitiva e de facil visualização. Só falta mesmo podermos colocar os artigos que mais gostámos como favoritos sem ter de os colocar logo no cesto de compras.,5,0.6705,False,4
"Excelente aplicativo. Muitas opções, meios de pagamento. O frete em muitas opções de seminovos ou usados costuma ficar muito caro, o que inviabiliza, em várias ocasiões, a aquisição de produtos provindos de vendedores casuais, causando uma disparidade enorme entre os fornecedores .",5,0.8176,False,4
"O app é facil d usar como qqer outro, as promoções tem limite de compra pra vc poder aproveitar e as propagandas deles são horríveis, patéticas. Poderiam deixar só as imagens dos produtos, não aqueles vídeos ridículos",2,-0.6124,False,1
"A entrega era rápida, faz 2 meses que mudou muito, achei q era devido ao fim de ano mas nao, continua demorando, e chegando perto da data limite para entregar eles mudam a data, esta horrivel, o envio dos vendedores é rápido tb mas depende das lojas e os entregadores tb são cuidadosos.",2,-0.8271,False,1
"As compras que eu fiz foi fiel ao anunciado, só que demorou 1 mês para chegar aqui no Brasil, tô acostumada com a Shein ou Shoppe que demora em média 2 semanas... O jogo que diz que dá brindes estou 2 meses jogando todos os dias e tá super lento caracol Vamos ver se vai da premio grátis mesmo, mais em geral gostei do app pela variedade de coisas, tem produtos que não tem no resto dos meus apps.",4,0.9169,False,3
"Perfeito! Tanto o site tanto as entregas chegam extremamente rápido e td certinho! E sem fretes absurdos, melhor lugar para fazer compras (principalmente livros rosto com olhos semicerrados e língua para fora)",5,0.7412,False,4
"A shoppe é um aplicativo de venda muito bom,mas ultimamente está deixando muito a desejar.Produtos sem atualização de rastreio a mais de três dias, demora no processo logístico e no envio,isso causa transtorno no cliente que quer receber o mais rápido possível a sua mercadoria.Compro muito na shoppe mas agora estou ficando decepcionada.",2,-0.1406,False,1
O app está excelente. A entrega está ótima. O app vai atualizando o percurso e quando vai chegando próximo manda até a localização. Sem palavras!!,5,0.6892,False,4
"App muito horrível, péssimo... Muita informação visual na tela tudo misturado layout que cansa a vista é uma bagunça generalizada as abas. Vc não consegue usar o saldo da carteira completamente em caso de devolução. Não consegue falar com uma pessoa por ligação pra explicar um problema complexo. O suporte é um robô maldito que nunca responde suas dúvidas com clareza e fica sempre fazendo vc rodar em círculos. Quando consegue falar com um ser humano e ainda por chat as respostas são genéricas.",1,-0.9313,False,0
"Acho que pra melhorar o aplicativo deveria ter a forma de pagar com dois cartões a compra.. nem todos temos saldos altos no cartão e é difícil receber um saldo maior ultimamente, facilitaria a vida a gente e provavelmente teriam mais compra no aplicativo.",3,0.7717,False,2
"Muito boa aplicação em alguns produtos, vejam sempre no comércio habitual, porque muitas vezes os preços da temu são alavancados em produtos com os preços acima de 100€ o resto tem muito por onde escolher nos diversos produtos que está disponível na Temu e com boa qualidade.",5,0.7003,False,4
"Uso este app desde 2013 e sempre funcionou bem. O grande problema do Mercado Livre é o atendimento. Quando algo da errado ou queremos um suporte, não existem atendentes para resolver as nossas questões. Só existem respostas prontas e nem sempre essas respostas são úteis. É bastante difícil conseguir contato com humanos. Antigamente existia esse tipo de suporte que era muito bom e seria ótimo se voltasse.",4,0.4902,False,3
"Tem mais de dois anos que pago Amazon prime, não tinha do que reclamar. Mas de um tempo pra ca demora para fazer a entrega está sendo imensa. Meu endereço é pro interior e dentro de zona rural, mesmo assim só andam pela transportadora Total Express que só entrega em capital.",2,-0.6808,False,1
Eu encontro de tudo que preciso. Produtos de ótima qualidade. Entrega rápida! Precisei fazer uma troca e fui muito bem atendido! Super recomendo!,5,0.8547,False,4
Surpreende na rapidez e velocidade de entrega. Aplicativo amigável e simples de uso. Aparecem boas ofertas.,5,0.0,False,4
"Fiz uma avaliação aqui a 3 anos atrás e sinceramente estava bem satisfeita com o app, mas a shein mudou por completo! Muita burocracia, os cupons n servem para nada, pois mesmo você tendo um de 50% alcançando o valor da compra, ainda sim ele pede para adicionar mais itens até chegar ao valor proposto do cupom e outra coisa é os impostos, não adianta a shein economizar o valor da sua compra em tantos reais se ela te cobra praticamente 56 reais só de imposto, o que deixa tudo super caro.",3,0.9661,False,2
"Boa noite! Devolvi o produto selecionado e recebi o reembolso de R$XX pelo Sparcelado. Porém já havia pago a parcela de R$XX. Daí, pergunto, como receberei este valor? A atendente Ro...., simplesmente desativou o chat. Aparece um problema e simplesmente ignoram. Infelizmente depois das minhas entregas, excluirei o app, produtos para +18 expostos por todo o canto e as opções de exclusão não funcionam. Um constrangimento, não uso mais. Poderiam ocultá-los e os interessados abrir e pronto.",2,-0.685,False,1
"Gosto muito da shein . Mais deixou de adesejar, por causa dos pontos Demora muito pra aumentar e são poucos. Antes era melhor. A pontuação ajudava muito . Poderia ter mais cupons de fretes grátis, e Poderia ter mais desconto no preço de frete.",3,0.7003,False,2
"Gosto muito de comprar pela Amazon. Minha única observação, neste momento, é em relação ao acompanhamento da entrega. As transportadoras (como Total Express e Loggi) não enviam notificações (whatsapp, sms, email) sobre a saída para entrega e, na grande maioria das vezes, o produto chega antes da data prevista no site ( o que é bom). Entretanto, pela falta de aviso, já passei por situações em que não estava em casa para receber o produto e, depois, vejo que houve tentativa de entrega.",4,-0.296,False,3
"Muito segura em fazer as compras, são compete e sério na organização das entregas dos produtos. Parabéns.",5,0.5994,False,4
"Os produtos sempre chegaram pra min antes do prazo. O app aumentou limite de compra para ter frete grátis. Ja não ta valendo a pena comprar no app. O comprovante de recebimento ta ridículo. A shoppe aceita tela escura, foto do chão, foto do pé do entregador. Ja foi melhor. Compro muito na Shoppe e eles podiam dar cashback. Não dá um incentivo.",3,0.2263,False,2
